Year,Industry sector,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
1999,Information and communication,IT and other information service,,,Undefined,Units,Percentage (%),1.6225138364656877
1999,Information and communication,IT and other information service,"Computer programming, consultancy and related activities",,Undefined,Units,Percentage (%),1.3353411691080124
1999,Information and communication,IT and other information service,Information service activities,,Undefined,Units,Percentage (%),0.2922574462675767
1999,Financial and insurance,,,,Undefined,Units,Percentage (%),6.48903839008077
1999,Financial and insurance,"Financial service activities, except insurance and pension funding",,,Undefined,Units,Percentage (%),3.652592259401952
1999,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance, reinsurance and pension funding, except compulsory social security",,Undefined,Units,Percentage (%),2.291905423112276
1999,Financial and insurance,"Financial service activities, except insurance and pension funding","Insurance and reinsurance, except compulsory social security",,Undefined,Units,Percentage (%),2.291905423112276
1999,Financial and insurance,Pension funding,,,Undefined,Units,Percentage (%),0.0
1999,Financial and insurance,Activities auxiliary to financial services and insurance activities,,,Undefined,Units,Percentage (%),0.909862515401013
1999,Real estate,,,,Undefined,Units,Percentage (%),12.701621262198582
1999,Real estate,Real estate activities,"Buying and selling, renting and operating of own or leased real estate, excluding imputed rental",,Undefined,Units,Percentage (%),2.10940097393073
1999,Real estate,Real estate activities,Imputed rental,,Undefined,Units,Percentage (%),10.537461130776602
1999,Real estate,Real estate activities,Real estate activities on a fee or contract basis,,Undefined,Units,Percentage (%),0.1562200535857469
1999,"Professional, scientific and technical activities",,,,Undefined,Units,Percentage (%),5.017738055658772
1999,"Professional, scientific and technical activities",Legal accounting management architecture engineering tech testing,,,Undefined,Units,Percentage (%),3.150450785207205
1999,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,,,Undefined,Units,Percentage (%),2.1851250660043413
1999,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,,Undefined,Units,Percentage (%),1.707234075841433
1999,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,Legal activities,Undefined,Units,Percentage (%),0.909236696458256
1999,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Legal and accounting activities,"Accounting, bookkeeping and auditing activities; tax consultancy",Undefined,Units,Percentage (%),0.8012047014648074
1999,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Activities of head offices; management consultancy activities,,Undefined,Units,Percentage (%),0.5560401306397043
1999,"Professional, scientific and technical activities",Legal and accounting activities and activites of head offices; management consultancy activities,Architectural and engineering activities; technical testing and analysis,,Undefined,Units,Percentage (%),0.9550779340152152
1999,"Professional, scientific and technical activities",Scientific research and development,,,Undefined,Units,Percentage (%),0.3783857782645258
1999,"Professional, scientific and technical activities","Other Professional, scientific and technical activities",,,Undefined,Units,Percentage (%),1.599358535583674
1999,"Professional, scientific and technical activities","Other Professional, scientific and technical activities",Advertising and market research,,Undefined,Units,Percentage (%),0.9782332348972288
1999,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities",,,Undefined,Units,Percentage (%),0.6350497721627911
1999,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities","Other professional, scientific and technical activities",,Undefined,Units,Percentage (%),0.5078520720474058
1999,"Professional, scientific and technical activities","Other professional, scientific and technical activities and veterinary activities",Veterinary activities,,Undefined,Units,Percentage (%),0.1310308411397727
1999,Administrative and support activities,,,,Undefined,Units,Percentage (%),3.1353529032131893
1999,Administrative and support activities,,Rental and leasing activities,,Undefined,Units,Percentage (%),0.8087927561457375
1999,Administrative and support activities,,Employment activities,,Undefined,Units,Percentage (%),0.5090254825650754
1999,Administrative and support activities,,"Travel agency, tour operator and other reservation service and related activities",,Undefined,Units,Percentage (%),0.9669684939276004
1999,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",,,Undefined,Units,Percentage (%),1.4737253828251813
1999,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",Security and investigation activities,,Undefined,Units,Percentage (%),0.1195314180666106
1999,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities",Services to buildings and landscape activities,,Undefined,Units,Percentage (%),0.4283730663172511
1999,Administrative and support activities,"Security and investigation activities, services to buildings and landscape activities and office administrative, office support and other business support activities","Office administrative, office support and other business support activities",,Undefined,Units,Percentage (%),0.9465511509201494
1999,Public administration and defence; compulsory social security,,,,Undefined,Units,Percentage (%),6.892378698687736
1999,Education,,,,Undefined,Units,Percentage (%),7.218665049967732
1999,Human health and social activities,,,,Undefined,Units,Percentage (%),6.036727749203059
1999,Human health and social activities,Human health activities,,,Undefined,Units,Percentage (%),3.820781100267929
1999,Human health and social activities,Residential care and social work activities,,,Undefined,Units,Percentage (%),2.298632976746915
1999,Human health and social activities,Residential care and social work activities,Residential care activities,,Undefined,Units,Percentage (%),0.9828486496000624
1999,Human health and social activities,Residential care and social work activities,Social work activities without accommodation,,Undefined,Units,Percentage (%),1.3272055228521698
1999,"Arts, entertainment and recreation",,,,Undefined,Units,Percentage (%),1.7908591320673537
1999,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities",,,Undefined,Units,Percentage (%),0.9458471046095476
1999,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Creative, arts and entertainment activities",,Undefined,Units,Percentage (%),0.364852443627403
1999,"Arts, entertainment and recreation","Creative, arts and entertainment activities and libraries, archives, museums and other cultural activities and gambling and betting activities","Libraries, archives, museums and other cultural activities",,Undefined,Units,Percentage (%),0.138149531613635
