Year,Units,Industry higher sub-category,Industry middle sub-category,Industry lower sub-category,Observation status,Unit multiplier,Unit measure,Value
2012,GBP per capita,Manufacture of transport equipment,,,Undefined,Units,GBP per capita,368.6523820736206
2012,GBP per capita,Manufacture of transport equipment,"Manufacture of motor vehicles, trailers and semi-trailers",,Undefined,Units,GBP per capita,208.4137822776862
2012,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,,Undefined,Units,GBP per capita,161.66705910054156
2012,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Building of ships and boats,Undefined,Units,GBP per capita,29.306961776940582
2012,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Manufacture of air and spacecraft and related machinery,Undefined,Units,GBP per capita,127.22706224001256
2012,GBP per capita,Manufacture of transport equipment,Manufacture of other transport equipment,Manufacture of other transport equipment,Undefined,Units,GBP per capita,7.754493367867514
2012,GBP per capita,Other manufacturing and repair,,,Undefined,Units,GBP per capita,233.16851110587865
2012,GBP per capita,Other manufacturing and repair,Manufacture of furniture,,Undefined,Units,GBP per capita,56.58896475943804
2012,GBP per capita,Other manufacturing and repair,Other manufacturing,,Undefined,Units,GBP per capita,72.69445098500903
2012,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,,Undefined,Units,GBP per capita,105.06239698610784
2012,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Repair and maintenance of ships and boats,Undefined,Units,GBP per capita,6.310336708264657
2012,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Repair and maintenance of aircraft and spacecraft,Undefined,Units,GBP per capita,25.414017738011147
2012,GBP per capita,Other manufacturing and repair,Repair and installation of machinery and equipment,Rest of repair; installation,Undefined,Units,GBP per capita,81.28090416764775
2013,GBP per capita,,,,Undefined,Units,GBP per capita,2822.151540346646
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",,,Undefined,Units,GBP per capita,434.9535220737001
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,,Undefined,Units,GBP per capita,324.526524162438
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Processing and preserving of meat and production of meat products,Undefined,Units,GBP per capita,57.85756960769479
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Processing and preserving of fish, crustaceans, molluscs, fruit and vegetables",Undefined,Units,GBP per capita,37.51616470922242
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of vegetable and animal oils and fats,Undefined,Units,GBP per capita,1.123145055743873
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of dairy products,Undefined,Units,GBP per capita,37.31337462971312
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,"Manufacture of grain mill products, starches and starch products",Undefined,Units,GBP per capita,23.570446933736
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of bakery and farinaceous products,Undefined,Units,GBP per capita,62.98971854296888
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of other food products,Undefined,Units,GBP per capita,92.97145183657616
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of food products,Manufacture of prepared animal feeds,Undefined,Units,GBP per capita,13.22815287876117
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,,Undefined,Units,GBP per capita,86.95014639883817
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of alcoholic beverages,Undefined,Units,GBP per capita,66.32795523642983
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters,Undefined,Units,GBP per capita,22.27571027225348
2013,GBP per capita,"Manufacture of food products, beverages and tobacco",Manufacture of tobacco products,,Undefined,Units,GBP per capita,17.034366678782074
2013,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",,,Undefined,Units,GBP per capita,115.99592547932556
2013,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of textiles,,Undefined,Units,GBP per capita,67.794283503651
2013,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of wearing apparel,,Undefined,Units,GBP per capita,44.25503504368567
2013,GBP per capita,"Manufacture of textiles, wearing apparel and leather products",Manufacture of leather and related products,,Undefined,Units,GBP per capita,6.4736833074126015
2013,GBP per capita,"Manufacture of wood and paper products, and printing",,,Undefined,Units,GBP per capita,195.19325114615395
2013,GBP per capita,"Manufacture of wood and paper products, and printing","Manufacture of wood & products of wood & cork, except furniture; manuf. of articles of straw",,Undefined,Units,GBP per capita,39.87164947890749
2013,GBP per capita,"Manufacture of wood and paper products, and printing",Manufacture of paper and paper products,,Undefined,Units,GBP per capita,63.769680387235454
2013,GBP per capita,"Manufacture of wood and paper products, and printing",Printing and reproduction of recorded media,,Undefined,Units,GBP per capita,92.39428007181888
2013,GBP per capita,"Manufacture of coke, and refined petroleum products",,,Undefined,Units,GBP per capita,50.60392445601561
2013,GBP per capita,"Manufacture of coke, and refined petroleum products",Manufacture of coke and refined petroleum products,,Undefined,Units,GBP per capita,50.60392445601561
2013,GBP per capita,Manufacture of chemicals and chemical products,,,Undefined,Units,GBP per capita,172.26237292471652
2013,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,,Undefined,Units,GBP per capita,172.26237292471652
2013,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of industrial gases, inorganics and fertilisers (inorganic chemicals)",Undefined,Units,GBP per capita,12.198603244329288
2013,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of petrochemicals,Undefined,Units,GBP per capita,42.25833272236322
2013,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of dyestuffs, agro-chemicals",Undefined,Units,GBP per capita,16.862775073043426
2013,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",Undefined,Units,GBP per capita,15.89562238615287
2013,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,"Manufacture of soap & detergents, cleaning & polishing, perfumes & toilet preparations",Undefined,Units,GBP per capita,58.96511542655333
2013,GBP per capita,Manufacture of chemicals and chemical products,Manufacture of chemicals and chemical products,Manufacture of other chemical products,Undefined,Units,GBP per capita,27.267466075559582
2013,GBP per capita,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,Undefined,Units,GBP per capita,207.56344599622187
2013,GBP per capita,Manufacture of basic pharmaceutical products and pharmaceutical preparations,Manufacture of basic pharmaceutical products and pharmaceutical preparations,,Undefined,Units,GBP per capita,207.56344599622187
2013,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",,,Undefined,Units,GBP per capita,191.761419031381
2013,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of rubber and plastic products,,Undefined,Units,GBP per capita,117.71184153671204
2013,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,,Undefined,Units,GBP per capita,74.70474544385289
2013,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of glass, refractory, clay, porcelain, ceramic, stone products",Undefined,Units,GBP per capita,34.037534883793484
2013,GBP per capita,"Manufacture of rubber and plastics products, & other non-metallic mineral products",Manufacture of other non-metallic mineral products,"Manufacture of cement, lime, plaster and articles of concrete, cement and plaster",Undefined,Units,GBP per capita,41.22878308793134
2013,GBP per capita,Manufacture of basic metals and metal products,,,Undefined,Units,GBP per capita,314.4650163713991
2013,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,,Undefined,Units,GBP per capita,82.05198601684405
2013,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,Manufacture of basic iron and steel,Undefined,Units,GBP per capita,49.09079847813845
2013,GBP per capita,Manufacture of basic metals and metal products,Manufacture of basic metals,Manufacture of other basic metals and casting,Undefined,Units,GBP per capita,34.4899127534681
