Year,Performing/Funding,Country,Region,Sector,Source,Source sub-category,Product group,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2011,Performing research and development,,,Business Enterprise,,,Rubber and plastic products,Percentage (%),Undefined,Units,,0.0058774699006889294
2011,Performing research and development,England,East Midlands,Government,,,,Percentage (%),Undefined,Units,E12000004,0.00611983979350085
2011,Performing research and development,,,Business Enterprise,,,Fabricated metal products except machinery and equipment,Percentage (%),Undefined,Units,,0.007210504311154459
2011,Funding research and development,,,Business Enterprise,Other,,,Percentage (%),Undefined,Units,,0.0073922817307634
2011,Performing research and development,,,Business Enterprise,,,"Agriculture, hunting and forestry; Fishing",Percentage (%),Undefined,Units,,0.00805879893599617
2011,Performing research and development,Northern Ireland,,Higher Education,,,,Percentage (%),Undefined,Units,N92000002,0.00854353872162
2011,Performing research and development,England,London,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000007,0.00878590861443191
2011,Performing research and development,,,Business Enterprise,,,Other manufactured goods,Percentage (%),Undefined,Units,,0.00884650108763489
2011,Performing research and development,,,Business Enterprise,,,Computers and peripheral equipment,Percentage (%),Undefined,Units,,0.0109066451765361
2011,Performing research and development,,,Business Enterprise,,,Extractive Industries,Percentage (%),Undefined,Units,,0.0118155322745808
2011,Performing research and development,England,East of England,Government,,,,Percentage (%),Undefined,Units,E12000006,0.0126638268994225
2011,Performing research and development,England,North East,Higher Education,,,,Percentage (%),Undefined,Units,E12000001,0.0135121215242642
2011,Performing research and development,,,Business Enterprise,,,Shipbuilding,Percentage (%),Undefined,Units,,0.0136938989438731
2011,Performing research and development,,,Business Enterprise,,,Wholesale and retail trade,Percentage (%),Undefined,Units,,0.0146633785151208
2011,Performing research and development,Wales,,Business Enterprise,,,,Percentage (%),Undefined,Units,W92000004,0.0152693032471506
2011,Performing research and development,England,East of England,Private Non-Profit,,,,Percentage (%),Undefined,Units,E12000006,0.0153904881935565
2011,Performing research and development,Wales,,Higher Education,,,,Percentage (%),Undefined,Units,W92000004,0.0155116731399625
2011,Performing research and development,England,North East,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000001,0.0156934505595714
2011,Performing research and development,Scotland,,Government,,,,Percentage (%),Undefined,Units,S92000003,0.016965892496834
2011,Performing research and development,England,London,Government,,,,Percentage (%),Undefined,Units,E12000007,0.0196319613177651
2011,Performing research and development,England,East Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000004,0.019813738737374003
2011,Performing research and development,England,South West,Higher Education,,,,Percentage (%),Undefined,Units,E12000009,0.0207226258354187
2011,Performing research and development,England,West Midlands,Higher Education,,,,Percentage (%),Undefined,Units,E12000005,0.0209649957282306
2011,Performing research and development,Northern Ireland,,Business Enterprise,,,,Percentage (%),Undefined,Units,N92000002,0.0213285505674485
2011,Performing research and development,,,Business Enterprise,,,Food products and beverages; Tobacco products,Percentage (%),Undefined,Units,,0.0221768451922902
2011,Performing research and development,England,South West,Government,,,,Percentage (%),Undefined,Units,E12000009,0.0244187667008004
2011,Performing research and development,England,Yorkshire and The Humber,Higher Education,,,,Percentage (%),Undefined,Units,E12000003,0.0287814247714148
2011,Performing research and development,England,North East,,,,,Percentage (%),Undefined,Units,E12000001,0.0305386064943012
2011,Performing research and development,,,Business Enterprise,,,Electrical equipment,Percentage (%),Undefined,Units,,0.0308415688603161
2011,Performing research and development,,,Business Enterprise,,,Consumer electronics and communication equipment,Percentage (%),Undefined,Units,,0.0309627538067221
2011,Performing research and development,England,,Private Non-Profit,,,,Percentage (%),Undefined,Units,E92000001,0.031083938753128
2011,Performing research and development,Northern Ireland,,,,,,Percentage (%),Undefined,Units,N92000002,0.031144531226331
2011,Performing research and development,,,Business Enterprise,,,Chemicals and chemical products,Percentage (%),Undefined,Units,,0.0316898634851578
2011,Performing research and development,,,Private Non-profit,,,,Percentage (%),Undefined,Units,,0.0318716409047668
2011,Performing research and development,Wales,,,,,,Percentage (%),Undefined,Units,W92000004,0.0330228978956234
2011,Performing research and development,England,Yorkshire and The Humber,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000003,0.0333258602616383
2011,Performing research and development,England,North West,Higher Education,,,,Percentage (%),Undefined,Units,E12000002,0.0334470452080442
2011,Performing research and development,,,Business Enterprise,,,Miscellaneous business activities; Technical testing and analysis,Percentage (%),Undefined,Units,,0.0345377097256978
2011,Funding research and development,,,Business Enterprise,Other UK Business,,,Percentage (%),Undefined,Units,,0.0360525215557723
2011,Performing research and development,,,Business Enterprise,,,Precision instruments and optical products; Photographic equipment,Percentage (%),Undefined,Units,,0.0362948914485842
2011,Performing research and development,England,East of England,Higher Education,,,,Percentage (%),Undefined,Units,E12000006,0.0367190387610051
2011,Performing research and development,Scotland,,Business Enterprise,,,,Percentage (%),Undefined,Units,S92000003,0.0422329538224761
2011,Performing research and development,,,Business Enterprise,,,Research and development services,Percentage (%),Undefined,Units,,0.0474439065179323
2011,Performing research and development,England,South East,Government,,,,Percentage (%),Undefined,Units,E12000008,0.0509582699637051
2011,Performing research and development,Scotland,,Higher Education,,,,Percentage (%),Undefined,Units,S92000003,0.0552603355611166
2011,Performing research and development,,,Business Enterprise,,,Machinery and equipment,Percentage (%),Undefined,Units,,0.0589564764264983
2011,Performing research and development,England,South East,Higher Education,,,,Percentage (%),Undefined,Units,E12000008,0.0592594387925131
2011,Performing research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.0627132097650829
2011,Performing research and development,,,Business Enterprise,,,Telecommunications,Percentage (%),Undefined,Units,,0.0628343947114889
2011,Performing research and development,England,Yorkshire and The Humber,,,,,Percentage (%),Undefined,Units,E12000003,0.0657428334252319
2011,Performing research and development,England,London,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000007,0.0677423850409302
2011,Performing research and development,England,East Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000004,0.0694389742906136
2011,Performing research and development,England,West Midlands,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000005,0.0776189581730157
2011,Funding research and development,,,Private Non-Profit,,,,Percentage (%),Undefined,Units,,0.0783460678514514
2011,Performing research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.0800426571011349
2011,Performing research and development,England,South West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000009,0.0823451710828481
2011,Performing research and development,,,Business Enterprise,,,Aerospace,Percentage (%),Undefined,Units,,0.0871319764658834
2011,Funding research and development,,,Business Enterprise,UK Government,,,Percentage (%),Undefined,Units,,0.0916764119561068
2011,Performing research and development,,,Business Enterprise,,,Motor vehicles and parts,Percentage (%),Undefined,Units,,0.0924035216345425
2011,Performing research and development,England,East Midlands,,,,,Percentage (%),Undefined,Units,E12000004,0.0956755151875034
2011,Performing research and development,England,West Midlands,,,,,Percentage (%),Undefined,Units,E12000005,0.0989475087404642
2011,Performing research and development,England,London,Higher Education,,,,Percentage (%),Undefined,Units,E12000007,0.10125002272217698
2011,Performing research and development,,,Business Enterprise,,,Computer programming and information service activities,Percentage (%),Undefined,Units,,0.111914298005901
2011,Performing research and development,Scotland,,,,,,Percentage (%),Undefined,Units,S92000003,0.11512569908565899
2011,Performing research and development,England,,Government,,,,Percentage (%),Undefined,Units,E92000001,0.122396795870017
2011,Performing research and development,England,South West,,,,,Percentage (%),Undefined,Units,E12000009,0.1281530808243
2011,Performing research and development,England,North West,Business Enterprise,,,,Percentage (%),Undefined,Units,E12000002,0.134515290510612
2011,Funding research and development,,,Higher Education Funding Councils,,,,Percentage (%),Undefined,Units,,0.136757212019123
2011,Performing research and development,England,North West,,,,,Percentage (%),Undefined,Units,E12000002,0.175415209922623
2011,Funding research and development,,,Research councils,,,,Percentage (%),Undefined,Units,,0.178263056163163
2011,Funding research and development,,,Government,,,,Percentage (%),Undefined,Units,,0.183110454019401
