Year,Country,Region,Police Force Area,Monitored hate crime strand,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2011/12,England,East Midlands,Northamptonshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000022,0.0720495354966446
2011/12,England,East Midlands,Nottinghamshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000019,0.0385075571080824
2011/12,England,East Midlands,,Disability,"Rate per 1,000 population",Units,Undefined,E12000004,0.0453999693219624
2011/12,England,West Midlands,Staffordshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000015,0.0482579341051567
2011/12,England,West Midlands,Warwickshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000017,0.0146371630250624
2011/12,England,West Midlands,West Mercia,Disability,"Rate per 1,000 population",Units,Undefined,E23000016,0.0294090016052413
2011/12,England,West Midlands,West Midlands,Disability,"Rate per 1,000 population",Units,Undefined,E23000014,0.0167899572695587
2011/12,England,West Midlands,,Disability,"Rate per 1,000 population",Units,Undefined,E12000005,0.052194867164063
2011/12,England,East of England,Bedfordshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000026,0.0145837553169941
2011/12,England,East of England,Cambridgeshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000023,0.00743707306552433
2011/12,England,East of England,Essex,Disability,"Rate per 1,000 population",Units,Undefined,E23000028,0.0208195861413268
2011/12,England,East of England,Hertfordshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000027,0.0133949620654674
2011/12,England,East of England,Norfolk,Disability,"Rate per 1,000 population",Units,Undefined,E23000024,0.139628077344646
2011/12,England,East of England,Suffolk,Disability,"Rate per 1,000 population",Units,Undefined,E23000025,0.17804975257932398
2011/12,England,East of England,,Disability,"Rate per 1,000 population",Units,Undefined,E12000006,0.0539026729243803
2011/12,England,London,Metropolitan Police,Disability,"Rate per 1,000 population",Units,Undefined,E23000001,0.0146395111867214
2011/12,England,London,,Disability,"Rate per 1,000 population",Units,Undefined,E12000007,0.0148700570315441
2011/12,England,South East,Hampshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000030,0.0210325620868087
2011/12,England,South East,Kent,Disability,"Rate per 1,000 population",Units,Undefined,E23000032,0.0196378435106457
2011/12,England,South East,Surrey,Disability,"Rate per 1,000 population",Units,Undefined,E23000031,0.0352308989075779
2011/12,England,South East,Sussex,Disability,"Rate per 1,000 population",Units,Undefined,E23000033,0.0142938822184105
2011/12,England,South East,Thames Valley,Disability,"Rate per 1,000 population",Units,Undefined,E23000029,0.0140648645179949
2011/12,England,South East,,Disability,"Rate per 1,000 population",Units,Undefined,E12000008,0.0195312861155438
2011/12,England,South West,Avon and Somerset,Disability,"Rate per 1,000 population",Units,Undefined,E23000036,0.0705499965349338
2011/12,England,South West,Dorset,Disability,"Rate per 1,000 population",Units,Undefined,E23000039,0.009391712216470909
2011/12,England,South West,Gloucestershire,Disability,"Rate per 1,000 population",Units,Undefined,E23000037,0.0150428973288828
2011/12,England,South West,Wiltshire,Disability,"Rate per 1,000 population",Units,Undefined,E23000038,0.0105414288696004
2011/12,England,South West,Devon and Cornwall,Disability,"Rate per 1,000 population",Units,Undefined,E23000035,0.010170657652672
2011/12,England,South West,,Disability,"Rate per 1,000 population",Units,Undefined,E12000009,0.0284860996323029
2011/12,Wales,,Dyfed-Powys,Disability,"Rate per 1,000 population",Units,Undefined,W15000004,0.0155358509179745
2011/12,Wales,,Gwent,Disability,"Rate per 1,000 population",Units,Undefined,W15000002,0.0121300970234474
2011/12,Wales,,North Wales,Disability,"Rate per 1,000 population",Units,Undefined,W15000001,0.0450308461295987
2011/12,Wales,,South Wales,Disability,"Rate per 1,000 population",Units,Undefined,W15000003,0.0592211176271656
2011/12,Wales,,,Disability,"Rate per 1,000 population",Units,Undefined,W92000004,0.0398203774580107
2011/12,England,,,Disability,"Rate per 1,000 population",Units,Undefined,E92000001,0.0300712696622936
2011/12,,,,Disability,"Rate per 1,000 population",Units,Undefined,,0.0310480900555549
2011/12,England,North East,Durham,Transgender,"Rate per 1,000 population",Units,Undefined,E23000008,0.00646644400544474
2011/12,England,North East,,Transgender,"Rate per 1,000 population",Units,Undefined,E12000001,0.00192571292781157
2011/12,England,North West,Cheshire,Transgender,"Rate per 1,000 population",Units,Undefined,E23000006,0.0038884292981482297
2011/12,England,North West,Cumbria,Transgender,"Rate per 1,000 population",Units,Undefined,E23000002,0.0180065904120908
2011/12,England,North West,Greater Manchester,Transgender,"Rate per 1,000 population",Units,Undefined,E23000005,0.0063305610441106
2011/12,England,North West,Lancashire,Transgender,"Rate per 1,000 population",Units,Undefined,E23000003,0.00889621876486267
2011/12,England,North West,Merseyside,Transgender,"Rate per 1,000 population",Units,Undefined,E23000004,0.00434540147888497
2011/12,England,North West,,Transgender,"Rate per 1,000 population",Units,Undefined,E12000002,0.00694448282806551
2011/12,England,Yorkshire and The Humber,North Yorkshire,Transgender,"Rate per 1,000 population",Units,Undefined,E23000009,0.00375474505906839
2011/12,England,Yorkshire and The Humber,West Yorkshire,Transgender,"Rate per 1,000 population",Units,Undefined,E23000010,0.00134687934789489
2011/12,England,Yorkshire and The Humber,Humberside,Transgender,"Rate per 1,000 population",Units,Undefined,E23000012,0.0032678065502093
2011/12,England,Yorkshire and The Humber,,Transgender,"Rate per 1,000 population",Units,Undefined,E12000003,0.00208009815037672
2011/12,England,East Midlands,Leicestershire,Transgender,"Rate per 1,000 population",Units,Undefined,E23000021,0.00490972488847559
2011/12,England,East Midlands,Lincolnshire,Transgender,"Rate per 1,000 population",Units,Undefined,E23000020,0.0167886642938687
2011/12,England,East Midlands,Northamptonshire,Transgender,"Rate per 1,000 population",Units,Undefined,E23000022,0.0043229721297986705
2011/12,England,East Midlands,,Transgender,"Rate per 1,000 population",Units,Undefined,E12000004,0.00440776401184101
2011/12,England,West Midlands,Staffordshire,Transgender,"Rate per 1,000 population",Units,Undefined,E23000015,0.0054631623515271795
2011/12,England,West Midlands,West Mercia,Transgender,"Rate per 1,000 population",Units,Undefined,E23000016,0.0024507501337701102
2011/12,England,West Midlands,West Midlands,Transgender,"Rate per 1,000 population",Units,Undefined,E23000014,0.0036499907107736397
2011/12,England,West Midlands,,Transgender,"Rate per 1,000 population",Units,Undefined,E12000005,0.007299981421547279
2011/12,England,East of England,Essex,Transgender,"Rate per 1,000 population",Units,Undefined,E23000028,0.0133014022569588
2011/12,England,East of England,Hertfordshire,Transgender,"Rate per 1,000 population",Units,Undefined,E23000027,0.00625098229721813
2011/12,England,East of England,Norfolk,Transgender,"Rate per 1,000 population",Units,Undefined,E23000024,0.00465426924482154
2011/12,England,East of England,Suffolk,Transgender,"Rate per 1,000 population",Units,Undefined,E23000025,0.0232834291834501
2011/12,England,East of England,,Transgender,"Rate per 1,000 population",Units,Undefined,E12000006,0.009040638180354929
2011/12,England,London,Metropolitan Police,Transgender,"Rate per 1,000 population",Units,Undefined,E23000001,0.009027698565144909
2011/12,England,London,,Transgender,"Rate per 1,000 population",Units,Undefined,E12000007,0.00914142850299844
2011/12,England,South East,Kent,Transgender,"Rate per 1,000 population",Units,Undefined,E23000032,0.00577583632666051
2011/12,England,South East,Sussex,Transgender,"Rate per 1,000 population",Units,Undefined,E23000033,0.00248589255972356
2011/12,England,South East,Thames Valley,Transgender,"Rate per 1,000 population",Units,Undefined,E23000029,0.00879054032374681
2011/12,England,South East,,Transgender,"Rate per 1,000 population",Units,Undefined,E12000008,0.0039293711711745
2011/12,England,South West,Avon and Somerset,Transgender,"Rate per 1,000 population",Units,Undefined,E23000036,0.0099893800403446
2011/12,England,South West,Dorset,Transgender,"Rate per 1,000 population",Units,Undefined,E23000039,0.00402501952134467
2011/12,England,South West,Wiltshire,Transgender,"Rate per 1,000 population",Units,Undefined,E23000038,0.00632485732176025
2011/12,England,South West,,Transgender,"Rate per 1,000 population",Units,Undefined,E12000009,0.00490489132741639
2011/12,Wales,,Gwent,Transgender,"Rate per 1,000 population",Units,Undefined,W15000002,0.00519861301004891
2011/12,Wales,,North Wales,Transgender,"Rate per 1,000 population",Units,Undefined,W15000001,0.0116208635173158
2011/12,Wales,,South Wales,Transgender,"Rate per 1,000 population",Units,Undefined,W15000003,0.0077922523193639
2011/12,Wales,,,Transgender,"Rate per 1,000 population",Units,Undefined,W92000004,0.0068543272673625
2011/12,England,,,Transgender,"Rate per 1,000 population",Units,Undefined,E92000001,0.00551714590548029
2011/12,,,,Transgender,"Rate per 1,000 population",Units,Undefined,,0.00560788323824529
2011/12,England,North East,Cleveland,,"Rate per 1,000 population",Units,Undefined,E23000013,0.62427795437748
2011/12,England,North East,Durham,,"Rate per 1,000 population",Units,Undefined,E23000008,0.481750078405633
2011/12,England,North East,Northumbria,,"Rate per 1,000 population",Units,Undefined,E23000007,0.440715028452872
2011/12,England,North East,,,"Rate per 1,000 population",Units,Undefined,E12000001,0.489901368835263
2011/12,England,North West,Cheshire,,"Rate per 1,000 population",Units,Undefined,E23000006,0.348986529508803
2011/12,England,North West,Cumbria,,"Rate per 1,000 population",Units,Undefined,E23000002,0.5642064995788449
2011/12,England,North West,Greater Manchester,,"Rate per 1,000 population",Units,Undefined,E23000005,1.3208529425564801
2011/12,England,North West,Lancashire,,"Rate per 1,000 population",Units,Undefined,E23000003,0.664479109283204
2011/12,England,North West,Merseyside,,"Rate per 1,000 population",Units,Undefined,E23000004,1.02479051543703
2011/12,England,North West,,,"Rate per 1,000 population",Units,Undefined,E12000002,0.931694492075565
2011/12,England,Yorkshire and The Humber,North Yorkshire,,"Rate per 1,000 population",Units,Undefined,E23000009,0.6182813530599289
2011/12,England,Yorkshire and The Humber,South Yorkshire,,"Rate per 1,000 population",Units,Undefined,E23000011,0.12948307232075998
2011/12,England,Yorkshire and The Humber,West Yorkshire,,"Rate per 1,000 population",Units,Undefined,E23000010,0.22268405218528897
2011/12,England,Yorkshire and The Humber,Humberside,,"Rate per 1,000 population",Units,Undefined,E23000012,2.24498309999379
2011/12,England,Yorkshire and The Humber,,,"Rate per 1,000 population",Units,Undefined,E12000003,0.6098469577240849
2011/12,England,East Midlands,Derbyshire,,"Rate per 1,000 population",Units,Undefined,E23000018,0.49723870694398203
2011/12,England,East Midlands,Leicestershire,,"Rate per 1,000 population",Units,Undefined,E23000021,1.14102006408172
2011/12,England,East Midlands,Lincolnshire,,"Rate per 1,000 population",Units,Undefined,E23000020,0.36935061446511297
2011/12,England,East Midlands,Northamptonshire,,"Rate per 1,000 population",Units,Undefined,E23000022,0.8127187604021509
2011/12,England,East Midlands,Nottinghamshire,,"Rate per 1,000 population",Units,Undefined,E23000019,0.623455686511811
2011/12,England,East Midlands,,,"Rate per 1,000 population",Units,Undefined,E12000004,0.700173313280945
2011/12,England,West Midlands,Staffordshire,,"Rate per 1,000 population",Units,Undefined,E23000015,0.703837416288418
2011/12,England,West Midlands,Warwickshire,,"Rate per 1,000 population",Units,Undefined,E23000017,0.5397453865491789
2011/12,England,West Midlands,West Mercia,,"Rate per 1,000 population",Units,Undefined,E23000016,0.548968029964505
2011/12,England,West Midlands,West Midlands,,"Rate per 1,000 population",Units,Undefined,E23000014,1.03988235349941
2011/12,England,West Midlands,,,"Rate per 1,000 population",Units,Undefined,E12000005,1.6749807371740202
2011/12,England,East of England,Bedfordshire,,"Rate per 1,000 population",Units,Undefined,E23000026,0.49908851529268705
2011/12,England,East of England,Cambridgeshire,,"Rate per 1,000 population",Units,Undefined,E23000023,0.47225413966079494
2011/12,England,East of England,Essex,,"Rate per 1,000 population",Units,Undefined,E23000028,0.519911331695911
2011/12,England,East of England,Hertfordshire,,"Rate per 1,000 population",Units,Undefined,E23000027,0.641172184200374
2011/12,England,East of England,Norfolk,,"Rate per 1,000 population",Units,Undefined,E23000024,0.641125588474167
2011/12,England,East of England,Suffolk,,"Rate per 1,000 population",Units,Undefined,E23000025,0.8231377023090309
2011/12,England,East of England,,,"Rate per 1,000 population",Units,Undefined,E12000006,0.58985899674844
2011/12,England,London,City of London,,"Rate per 1,000 population",Units,Undefined,E23000034,9.039395574743661
2011/12,England,London,Metropolitan Police,,"Rate per 1,000 population",Units,Undefined,E23000001,1.2221551922381297
2011/12,England,London,,,"Rate per 1,000 population",Units,Undefined,E12000007,1.2292174193698502
2011/12,England,South East,Hampshire,,"Rate per 1,000 population",Units,Undefined,E23000030,0.632554304760773
2011/12,England,South East,Kent,,"Rate per 1,000 population",Units,Undefined,E23000032,0.49960984225613403
2011/12,England,South East,Surrey,,"Rate per 1,000 population",Units,Undefined,E23000031,0.5575289752124201
2011/12,England,South East,Sussex,,"Rate per 1,000 population",Units,Undefined,E23000033,0.42322320829293697
2011/12,England,South East,Thames Valley,,"Rate per 1,000 population",Units,Undefined,E23000029,0.6500604569410761
2011/12,England,South East,,,"Rate per 1,000 population",Units,Undefined,E12000008,0.561784507737625
2011/12,England,South West,Avon and Somerset,,"Rate per 1,000 population",Units,Undefined,E23000036,0.978959243953771
2011/12,England,South West,Dorset,,"Rate per 1,000 population",Units,Undefined,E23000039,1.08809694393684
2011/12,England,South West,Gloucestershire,,"Rate per 1,000 population",Units,Undefined,E23000037,0.44125832164723
2011/12,England,South West,Wiltshire,,"Rate per 1,000 population",Units,Undefined,E23000038,0.550262586993141
2011/12,England,South West,Devon and Cornwall,,"Rate per 1,000 population",Units,Undefined,E23000035,0.144782303055684
