Year,Units,Sex,Sex by disability,Working Pattern,Age,Occupation,Disability status,Country,Region,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2019,1. Annual survey of hours and earnings (ASHE),,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.76
2011,1. Annual survey of hours and earnings (ASHE),,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.18
2012,1. Annual survey of hours and earnings (ASHE),,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.3
2013,1. Annual survey of hours and earnings (ASHE),,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.39
2014,1. Annual survey of hours and earnings (ASHE),,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.63
2015,1. Annual survey of hours and earnings (ASHE),,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.82
2016,1. Annual survey of hours and earnings (ASHE),,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.45
2017,1. Annual survey of hours and earnings (ASHE),,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.73
2018,1. Annual survey of hours and earnings (ASHE),,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.15
2019,1. Annual survey of hours and earnings (ASHE),,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.58
2011,1. Annual survey of hours and earnings (ASHE),Women,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.08
2012,1. Annual survey of hours and earnings (ASHE),Women,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.18
2013,1. Annual survey of hours and earnings (ASHE),Women,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.24
2014,1. Annual survey of hours and earnings (ASHE),Women,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.36
2015,1. Annual survey of hours and earnings (ASHE),Women,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.73
2016,1. Annual survey of hours and earnings (ASHE),Women,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.12
2017,1. Annual survey of hours and earnings (ASHE),Women,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.44
2018,1. Annual survey of hours and earnings (ASHE),Women,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.87
2019,1. Annual survey of hours and earnings (ASHE),Women,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.26
2011,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.53
2012,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.64
2013,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.7
2014,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.8
2015,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.22
2016,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.47
2017,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.82
2018,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.29
2019,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.65
2011,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.15
2012,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.28
2013,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.36
2014,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.57
2015,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.77
2016,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.39
2017,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.61
2018,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.04
2019,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.42
2011,1. Annual survey of hours and earnings (ASHE),Men,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.36
2012,1. Annual survey of hours and earnings (ASHE),Men,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.29
2013,1. Annual survey of hours and earnings (ASHE),Men,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.39
2014,1. Annual survey of hours and earnings (ASHE),Men,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.58
2015,1. Annual survey of hours and earnings (ASHE),Men,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.85
2016,1. Annual survey of hours and earnings (ASHE),Men,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.39
2017,1. Annual survey of hours and earnings (ASHE),Men,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.64
2018,1. Annual survey of hours and earnings (ASHE),Men,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.18
2019,1. Annual survey of hours and earnings (ASHE),Men,,,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.62
2011,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.68
2012,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.58
2013,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.7
2014,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.87
2015,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.15
2016,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.67
2017,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.87
2018,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.4
2019,1. Annual survey of hours and earnings (ASHE),Men,,Full Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.87
2011,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.22
2012,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.34
2013,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.43
2014,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.73
2015,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.9
2016,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.55
2017,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.89
2018,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.33
2019,1. Annual survey of hours and earnings (ASHE),Men,,Part Time,22 to 29,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.8
2011,1. Annual survey of hours and earnings (ASHE),,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.81
2012,1. Annual survey of hours and earnings (ASHE),,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.71
2013,1. Annual survey of hours and earnings (ASHE),,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.68
2014,1. Annual survey of hours and earnings (ASHE),,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.65
2015,1. Annual survey of hours and earnings (ASHE),,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.82
2016,1. Annual survey of hours and earnings (ASHE),,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.24
2017,1. Annual survey of hours and earnings (ASHE),,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.56
2018,1. Annual survey of hours and earnings (ASHE),,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,11.2
2019,1. Annual survey of hours and earnings (ASHE),,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,11.53
2011,1. Annual survey of hours and earnings (ASHE),,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.64
2012,1. Annual survey of hours and earnings (ASHE),,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.46
2013,1. Annual survey of hours and earnings (ASHE),,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.35
2014,1. Annual survey of hours and earnings (ASHE),,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.29
2015,1. Annual survey of hours and earnings (ASHE),,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.49
2016,1. Annual survey of hours and earnings (ASHE),,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.86
2017,1. Annual survey of hours and earnings (ASHE),,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,11.18
2018,1. Annual survey of hours and earnings (ASHE),,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,11.87
2019,1. Annual survey of hours and earnings (ASHE),,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,12.27
2011,1. Annual survey of hours and earnings (ASHE),,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.68
2012,1. Annual survey of hours and earnings (ASHE),,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.82
2013,1. Annual survey of hours and earnings (ASHE),,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.0
2014,1. Annual survey of hours and earnings (ASHE),,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.1
2015,1. Annual survey of hours and earnings (ASHE),,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.24
2016,1. Annual survey of hours and earnings (ASHE),,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,8.78
2017,1. Annual survey of hours and earnings (ASHE),,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.07
2018,1. Annual survey of hours and earnings (ASHE),,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.46
2019,1. Annual survey of hours and earnings (ASHE),,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.84
2011,1. Annual survey of hours and earnings (ASHE),Women,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.22
2012,1. Annual survey of hours and earnings (ASHE),Women,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.27
2013,1. Annual survey of hours and earnings (ASHE),Women,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.41
2014,1. Annual survey of hours and earnings (ASHE),Women,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.35
2015,1. Annual survey of hours and earnings (ASHE),Women,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.5
2016,1. Annual survey of hours and earnings (ASHE),Women,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,9.87
2017,1. Annual survey of hours and earnings (ASHE),Women,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.15
2018,1. Annual survey of hours and earnings (ASHE),Women,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.64
2019,1. Annual survey of hours and earnings (ASHE),Women,,,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.85
2011,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.37
2012,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.34
2013,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.33
2014,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.25
2015,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.41
2016,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,10.72
2017,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,11.01
2018,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,11.56
2019,1. Annual survey of hours and earnings (ASHE),Women,,Full Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,11.77
2011,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.69
2012,1. Annual survey of hours and earnings (ASHE),Women,,Part Time,30 to 39,Sales and customer service occupations,,,,Undefined,Units,GBP (£),,7.79
